order_id,order_date,product,country,qty,category,unit_price,revenue
4343,2024-02-17,Gadget C,USA,1,Gadgets,24.9,24.9
4344,2024-02-15,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
4345,2024-03-16,Gizmo D,Sweden,6,Gadgets,34.9,209.39999999999998
4346,2024-01-30,Gizmo D,Norway,1,Gadgets,34.9,34.9
4347,2024-02-07,Gizmo D,Germany,2,Gadgets,34.9,69.8
4348,2024-01-24,Gadget C,Germany,2,Gadgets,24.9,49.8
4349,2024-02-10,Widget B,Denmark,2,Widgets,29.9,59.8
4350,2024-02-19,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
4351,2024-01-18,,USA,4,Gadgets,34.9,139.6
4352,2024-02-01,Accessory E,USA,3,Accessories,9.9,29.700000000000003
4353,2024-02-20,Widget B,,1,Widgets,29.9,29.9
4354,2024-02-26,Widget B,Germany,3,Widgets,29.9,89.69999999999999
4355,2024-04-04,Accessory E,,2,Accessories,9.9,19.8
4356,2024-03-01,Gadget C,Sweden,3,Gadgets,24.9,74.69999999999999
4357,2024-02-12,Widget A,Norway,4,Widgets,19.9,79.6
4358,2024-02-19,Gadget C,,3,Gadgets,24.9,74.69999999999999
4359,2024-02-20,Accessory E,UK,3,Accessories,9.9,29.700000000000003
4360,2024-02-07,Gizmo D,Norway,2,Gadgets,34.9,69.8
4361,2024-02-21,Gizmo D,Germany,1,Gadgets,34.9,34.9
4362,2024-02-06,Widget A,UK,2,Widgets,19.9,39.8
4363,2024-02-23,Accessory E,Norway,2,Accessories,9.9,19.8
4364,2024-02-15,Gadget C,Norway,1,Gadgets,24.9,24.9
4365,2024-02-12,Accessory E,,6,Accessories,9.9,59.400000000000006
4366,2024-02-12,Widget B,Sweden,4,Widgets,29.9,119.6
4367,2024-03-05,Widget A,Norway,4,Widgets,19.9,79.6
4368,2024-03-02,Gadget C,Sweden,1,Gadgets,24.9,24.9
4369,2024-02-11,Widget B,Sweden,2,Widgets,29.9,59.8
4370,2024-03-04,Gizmo D,UK,5,Gadgets,34.9,174.5
4371,2024-02-15,Accessory E,Germany,1,Accessories,9.9,9.9
4372,2024-02-15,Gizmo D,Sweden,4,Gadgets,34.9,139.6
4373,2024-02-07,Accessory E,Denmark,3,Accessories,9.9,29.700000000000003
4374,2024-03-31,Gadget C,USA,3,Gadgets,24.9,74.69999999999999
4375,2024-03-27,Gizmo D,Norway,3,Gadgets,34.9,104.69999999999999
4376,2024-02-03,Gizmo D,Norway,5,Gadgets,34.9,174.5
4377,2024-02-09,Gizmo D,USA,2,Gadgets,34.9,69.8
4378,2024-02-24,Gadget C,USA,3,Gadgets,24.9,74.69999999999999
4379,2024-02-29,Gadget C,Norway,1,Gadgets,24.9,24.9
4380,2024-01-29,Gizmo D,Norway,5,Gadgets,34.9,174.5
4381,2024-01-31,Widget B,Sweden,3,Widgets,29.9,89.69999999999999
4382,2024-01-09,Gizmo D,Norway,5,Gadgets,34.9,174.5
4383,2024-02-29,Accessory E,Germany,4,Accessories,9.9,39.6
4384,2024-01-23,Gadget C,Norway,5,Gadgets,24.9,124.5
4385,2024-02-04,Gizmo D,Norway,1,Gadgets,34.9,34.9
4386,2024-03-08,Gizmo D,Denmark,5,Gadgets,34.9,174.5
4387,2024-03-07,Gadget C,USA,4,Gadgets,24.9,99.6
4388,2024-03-29,Gadget C,Sweden,2,Gadgets,24.9,49.8
4389,2024-04-11,Accessory E,Sweden,2,Accessories,9.9,19.8
4390,2024-05-18,Widget B,USA,6,Widgets,29.9,179.39999999999998
4391,2024-02-09,,Denmark,2,Widgets,19.9,39.8
4392,2024-02-05,Gizmo D,Sweden,1,Gadgets,34.9,34.9
4393,2024-02-25,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
4394,2024-01-24,Gizmo D,Norway,4,Gadgets,34.9,139.6
4395,2024-02-11,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
4396,2024-02-19,Widget A,Denmark,4,Widgets,19.9,79.6
4397,2024-02-27,Accessory E,Sweden,3,Accessories,9.9,29.700000000000003
4398,2024-03-01,Widget A,Norway,3,Widgets,19.9,59.699999999999996
4399,2024-02-11,Gizmo D,Sweden,4,Gadgets,34.9,139.6
4400,2024-01-26,Gizmo D,Denmark,3,Gadgets,34.9,104.69999999999999
4401,2024-01-29,Gizmo D,Norway,4,Gadgets,34.9,139.6
4402,2024-01-17,Widget A,Norway,4,Widgets,19.9,79.6
4403,2024-02-05,Gadget C,USA,1,Gadgets,24.9,24.9
4404,2024-01-24,Accessory E,Denmark,4,Accessories,9.9,39.6
4405,2024-02-06,Widget B,Norway,1,Widgets,29.9,29.9
4406,2024-02-25,Widget B,Germany,3,Widgets,29.9,89.69999999999999
4407,2024-01-26,Widget B,Norway,5,Widgets,29.9,149.5
4408,2024-02-18,Widget A,Germany,2,Widgets,19.9,39.8
4409,2024-02-10,Accessory E,Germany,4,Accessories,9.9,39.6
4410,2024-02-24,Accessory E,Germany,1,Accessories,9.9,9.9
4411,2024-02-29,Accessory E,Germany,3,Accessories,9.9,29.700000000000003
4412,2024-02-09,,,4,Gadgets,24.9,99.6
4413,2024-02-16,Gizmo D,Germany,4,Gadgets,34.9,139.6
4414,2024-02-10,Widget A,Norway,5,Widgets,19.9,99.5
4415,2024-02-07,Gadget C,Sweden,3,Gadgets,24.9,74.69999999999999
4416,2024-02-03,Gadget C,USA,2,Gadgets,24.9,49.8
4417,2024-02-27,Accessory E,Denmark,7,Accessories,9.9,69.3
4418,2024-03-22,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
4419,2024-03-17,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
4420,2024-01-25,Accessory E,Denmark,3,Accessories,9.9,29.700000000000003
4421,2024-03-21,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
4422,2024-01-30,Widget A,Germany,2,Widgets,19.9,39.8
4423,2024-02-19,Gizmo D,Norway,5,Gadgets,34.9,174.5
4424,2024-02-23,Gadget C,Norway,2,Gadgets,24.9,49.8
4425,2024-01-22,Widget B,Sweden,5,Widgets,29.9,149.5
4426,2024-02-12,Widget A,Germany,8,Widgets,19.9,159.2
4427,2024-03-23,Gizmo D,Norway,4,Gadgets,34.9,139.6
4428,2024-01-14,Widget B,UK,4,Widgets,29.9,119.6
4429,2024-04-30,Gadget C,Norway,2,Gadgets,24.9,49.8
4430,2024-01-16,Gizmo D,Norway,4,Gadgets,34.9,139.6
4431,2024-02-23,Accessory E,Sweden,5,Accessories,9.9,49.5
4432,2024-01-22,Gizmo D,USA,4,Gadgets,34.9,139.6
4433,2024-02-26,Gadget C,Norway,2,Gadgets,24.9,49.8
4434,2024-03-16,Widget B,Norway,3,Widgets,29.9,89.69999999999999
4435,2024-03-07,Widget A,UK,4,Widgets,19.9,79.6
4436,2024-01-23,Widget B,Sweden,3,Widgets,29.9,89.69999999999999
4437,2024-03-12,,Germany,3,Widgets,19.9,59.699999999999996
4438,2024-02-11,Accessory E,Norway,2,Accessories,9.9,19.8
4439,2024-01-23,Gadget C,Denmark,2,Gadgets,24.9,49.8
4440,2024-03-23,Widget A,Sweden,1,Widgets,19.9,19.9
4441,2024-04-18,Widget B,Denmark,2,Widgets,29.9,59.8
4442,2024-02-18,Gadget C,UK,2,Gadgets,24.9,49.8
4443,2024-02-08,Gadget C,UK,5,Gadgets,24.9,124.5
4444,2024-02-01,Widget A,Denmark,1,Widgets,19.9,19.9
4445,2024-03-05,Accessory E,USA,1,Accessories,9.9,9.9
4446,2024-03-13,Widget B,Sweden,1,Widgets,29.9,29.9
4447,2024-02-08,Widget A,Norway,1,Widgets,19.9,19.9
4448,2024-03-31,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4449,2024-03-03,Gadget C,Germany,4,Gadgets,24.9,99.6
4450,2024-02-18,Widget A,Norway,6,Widgets,19.9,119.39999999999999
4451,2024-02-23,Widget A,Germany,1,Widgets,19.9,19.9
4452,2024-01-29,Widget B,Sweden,1,Widgets,29.9,29.9
4453,2024-03-05,Gadget C,Germany,2,Gadgets,24.9,49.8
4454,2024-01-30,Widget A,UK,1,Widgets,19.9,19.9
4455,2024-02-06,Widget B,Germany,2,Widgets,29.9,59.8
4456,2024-02-15,Widget B,Norway,3,Widgets,29.9,89.69999999999999
4457,2024-04-10,Widget A,,1,Widgets,19.9,19.9
4458,2024-02-22,Gadget C,Germany,5,Gadgets,24.9,124.5
4459,2024-01-31,Widget A,Norway,3,Widgets,19.9,59.699999999999996
4460,2024-02-24,Widget A,Denmark,2,Widgets,19.9,39.8
4461,2024-03-01,Gadget C,USA,2,Gadgets,24.9,49.8
4462,2024-03-18,Widget A,,5,Widgets,19.9,99.5
4463,2024-02-16,Widget A,Norway,6,Widgets,19.9,119.39999999999999
4464,2024-02-02,Widget B,Norway,2,Widgets,29.9,59.8
4465,2024-04-22,Accessory E,Germany,3,Accessories,9.9,29.700000000000003
4466,2024-02-24,Gizmo D,USA,2,Gadgets,34.9,69.8
4467,2024-01-31,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
4468,2024-02-15,Accessory E,Sweden,2,Accessories,9.9,19.8
4469,2024-02-06,Accessory E,Germany,2,Accessories,9.9,19.8
4470,2024-03-21,,Germany,3,Gadgets,34.9,104.69999999999999
4471,2024-03-01,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
4472,2024-02-10,Widget B,Norway,2,Widgets,29.9,59.8
4473,2024-03-13,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4474,2024-02-14,Gizmo D,Denmark,5,Gadgets,34.9,174.5
4475,2024-02-15,Accessory E,Norway,4,Accessories,9.9,39.6
4476,2024-02-02,Gadget C,Denmark,1,Gadgets,24.9,24.9
4477,2024-02-02,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
4478,2024-04-19,Gadget C,Sweden,1,Gadgets,24.9,24.9
4479,2024-03-12,Widget B,USA,3,Widgets,29.9,89.69999999999999
4480,2024-01-18,Widget B,Norway,1,Widgets,29.9,29.9
4481,2024-01-29,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
4482,2024-01-27,Widget B,Norway,5,Widgets,29.9,149.5
4483,2024-02-17,Gizmo D,,4,Gadgets,34.9,139.6
4484,2024-02-08,Accessory E,Germany,4,Accessories,9.9,39.6
4485,2024-03-28,,Germany,2,Accessories,9.9,19.8
4486,2024-02-09,Widget A,UK,3,Widgets,19.9,59.699999999999996
4487,2024-04-14,Accessory E,Germany,4,Accessories,9.9,39.6
4488,2024-02-14,Widget B,Germany,6,Widgets,29.9,179.39999999999998
4489,2024-04-24,Widget B,,1,Widgets,29.9,29.9
4490,2024-02-12,Gizmo D,Denmark,2,Gadgets,34.9,69.8
4491,2024-02-12,Widget B,Norway,2,Widgets,29.9,59.8
4492,2024-03-11,Widget A,Norway,3,Widgets,19.9,59.699999999999996
4493,2024-03-06,Widget B,Sweden,3,Widgets,29.9,89.69999999999999
4494,2024-01-24,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
4495,2024-02-18,Widget B,Norway,5,Widgets,29.9,149.5
4496,2024-02-08,Gadget C,Norway,1,Gadgets,24.9,24.9
4497,2024-02-06,Gadget C,Norway,2,Gadgets,24.9,49.8
4498,2024-02-18,Gizmo D,Germany,1,Gadgets,34.9,34.9
4499,2024-02-10,Accessory E,Norway,2,Accessories,9.9,19.8
4500,2024-02-20,Widget B,Norway,5,Widgets,29.9,149.5
4501,2024-01-29,Widget A,Germany,2,Widgets,19.9,39.8
4502,2024-01-22,Widget B,UK,1,Widgets,29.9,29.9
4503,2024-03-12,Widget B,Sweden,6,Widgets,29.9,179.39999999999998
4504,2024-03-17,Gizmo D,Germany,4,Gadgets,34.9,139.6
4505,2024-03-10,Widget A,Norway,3,Widgets,19.9,59.699999999999996
4506,2024-02-17,Widget B,USA,3,Widgets,29.9,89.69999999999999
4507,2024-02-09,Gizmo D,Sweden,4,Gadgets,34.9,139.6
4508,2024-02-04,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
4509,2024-02-01,Gizmo D,USA,6,Gadgets,34.9,209.39999999999998
4510,2024-02-14,Gizmo D,UK,4,Gadgets,34.9,139.6
4511,2024-03-16,Gizmo D,Norway,4,Gadgets,34.9,139.6
4512,2024-02-03,Gizmo D,Denmark,3,Gadgets,34.9,104.69999999999999
4513,2024-03-16,Widget B,Norway,4,Widgets,29.9,119.6
4514,2024-01-22,Accessory E,UK,2,Accessories,9.9,19.8
4515,2024-02-21,Gadget C,UK,2,Gadgets,24.9,49.8
4516,2024-02-26,Widget A,USA,4,Widgets,19.9,79.6
4517,2024-02-06,Widget B,Germany,3,Widgets,29.9,89.69999999999999
4518,2024-01-28,Gizmo D,Denmark,2,Gadgets,34.9,69.8
4519,2024-03-08,Accessory E,Denmark,2,Accessories,9.9,19.8
4520,2024-02-17,Widget A,Sweden,2,Widgets,19.9,39.8
4521,2024-05-09,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
4522,2024-03-17,Accessory E,Germany,3,Accessories,9.9,29.700000000000003
4523,2024-03-17,,USA,2,Accessories,9.9,19.8
4524,2024-01-12,Widget B,Germany,4,Widgets,29.9,119.6
4525,2024-02-03,Widget B,UK,4,Widgets,29.9,119.6
4526,2024-01-26,Gadget C,UK,3,Gadgets,24.9,74.69999999999999
4527,2024-01-16,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
4528,2024-02-15,Accessory E,Sweden,3,Accessories,9.9,29.700000000000003
4529,2024-03-07,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4530,2024-01-29,Widget A,Denmark,4,Widgets,19.9,79.6
4531,2024-01-17,Widget A,Norway,6,Widgets,19.9,119.39999999999999
4532,2024-01-30,Widget B,Sweden,3,Widgets,29.9,89.69999999999999
4533,2024-02-13,Widget A,USA,3,Widgets,19.9,59.699999999999996
4534,2024-02-11,Widget A,Norway,2,Widgets,19.9,39.8
4535,2024-02-16,Gizmo D,Germany,1,Gadgets,34.9,34.9
4536,2024-02-26,Widget A,UK,3,Widgets,19.9,59.699999999999996
4537,2024-02-16,Accessory E,Germany,1,Accessories,9.9,9.9
4538,2024-03-09,Widget B,Germany,4,Widgets,29.9,119.6
4539,2024-01-30,Gizmo D,Germany,4,Gadgets,34.9,139.6
4540,2024-02-11,Widget A,Sweden,3,Widgets,19.9,59.699999999999996
4541,2024-03-01,Widget A,,1,Widgets,19.9,19.9
4542,2024-02-23,Gadget C,USA,4,Gadgets,24.9,99.6
4543,2024-04-08,Gadget C,Denmark,4,Gadgets,24.9,99.6
4544,2024-01-30,Gizmo D,Germany,4,Gadgets,34.9,139.6
4545,2024-03-01,Gizmo D,Denmark,3,Gadgets,34.9,104.69999999999999
4546,2024-02-04,Gizmo D,Norway,3,Gadgets,34.9,104.69999999999999
4547,2024-02-02,Widget B,USA,3,Widgets,29.9,89.69999999999999
4548,2024-03-15,Accessory E,UK,1,Accessories,9.9,9.9
4549,2024-02-16,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
4550,2024-02-22,Accessory E,USA,1,Accessories,9.9,9.9
4551,2024-02-05,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
4552,2024-02-06,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
4553,2024-01-21,Widget B,Germany,5,Widgets,29.9,149.5
4554,2024-02-20,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
4555,2024-01-28,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
4556,2024-02-13,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
4557,2024-03-09,Gizmo D,Denmark,1,Gadgets,34.9,34.9
4558,2024-01-18,Widget B,Germany,4,Widgets,29.9,119.6
4559,2024-05-25,Widget A,UK,4,Widgets,19.9,79.6
4560,2024-02-02,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4561,2024-02-14,Gadget C,Norway,2,Gadgets,24.9,49.8
4562,2024-02-22,Gizmo D,,5,Gadgets,34.9,174.5
4563,2024-02-01,Widget B,Germany,3,Widgets,29.9,89.69999999999999
4564,2024-02-07,Gadget C,Germany,2,Gadgets,24.9,49.8
4565,2024-03-16,Widget A,Norway,4,Widgets,19.9,79.6
4566,2024-03-06,Widget A,UK,2,Widgets,19.9,39.8
4567,2024-02-11,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
4568,2024-02-16,Widget B,UK,2,Widgets,29.9,59.8
4569,2024-02-19,Gizmo D,USA,2,Gadgets,34.9,69.8
4570,2024-02-29,Gizmo D,Sweden,4,Gadgets,34.9,139.6
4571,2024-03-02,Accessory E,UK,1,Accessories,9.9,9.9
4572,2024-03-01,Widget A,Denmark,2,Widgets,19.9,39.8
4573,2024-02-08,Gadget C,Norway,2,Gadgets,24.9,49.8
4574,2024-02-19,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
4575,2024-03-12,Gizmo D,Germany,4,Gadgets,34.9,139.6
4576,2024-04-22,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
4577,2024-02-18,Widget A,Norway,4,Widgets,19.9,79.6
4578,2024-02-05,Widget A,Norway,3,Widgets,19.9,59.699999999999996
4579,2024-02-01,Gadget C,Sweden,4,Gadgets,24.9,99.6
4580,2024-03-02,Gizmo D,Norway,2,Gadgets,34.9,69.8
4581,2024-01-21,Widget B,Norway,2,Widgets,29.9,59.8
4582,2024-03-02,Widget A,Sweden,2,Widgets,19.9,39.8
4583,2024-03-02,Gizmo D,USA,4,Gadgets,34.9,139.6
4584,2024-02-06,Widget B,UK,4,Widgets,29.9,119.6
4585,2024-02-22,Widget A,Sweden,3,Widgets,19.9,59.699999999999996
4586,2024-02-12,Widget A,USA,1,Widgets,19.9,19.9
4587,2024-01-24,Widget B,Germany,2,Widgets,29.9,59.8
4588,2024-02-29,Gadget C,Denmark,3,Gadgets,24.9,74.69999999999999
4589,2024-02-27,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
4590,2024-02-07,Widget A,Sweden,3,Widgets,19.9,59.699999999999996
4591,2024-04-21,Widget A,Norway,1,Widgets,19.9,19.9
4592,2024-02-16,Widget B,Sweden,4,Widgets,29.9,119.6
4593,2024-01-18,Gadget C,,4,Gadgets,24.9,99.6
4594,2024-03-14,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
4595,2024-03-06,Gadget C,UK,2,Gadgets,24.9,49.8
4596,2024-03-10,Widget A,Sweden,5,Widgets,19.9,99.5
4597,2024-01-29,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4598,2024-02-21,Widget A,Germany,5,Widgets,19.9,99.5
4599,2024-02-16,Widget A,USA,2,Widgets,19.9,39.8
4600,2024-02-13,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
4601,2024-03-22,Gadget C,USA,3,Gadgets,24.9,74.69999999999999
4602,2024-02-17,Gizmo D,UK,1,Gadgets,34.9,34.9
4603,2024-02-08,Widget A,Germany,2,Widgets,19.9,39.8
4604,2024-02-08,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4605,2024-01-28,Widget B,Norway,6,Widgets,29.9,179.39999999999998
4606,2024-02-19,Gizmo D,USA,5,Gadgets,34.9,174.5
4607,2024-03-25,Widget B,Norway,5,Widgets,29.9,149.5
4608,2024-02-10,Widget B,Germany,3,Widgets,29.9,89.69999999999999
4609,2024-02-22,Widget B,Sweden,4,Widgets,29.9,119.6
4610,2024-02-12,Widget A,Sweden,2,Widgets,19.9,39.8
4611,2024-02-14,,Germany,5,Accessories,9.9,49.5
4612,2024-03-08,Gadget C,USA,4,Gadgets,24.9,99.6
4613,2024-01-28,Gizmo D,Denmark,3,Gadgets,34.9,104.69999999999999
4614,2024-01-22,Gadget C,USA,2,Gadgets,24.9,49.8
4615,2024-03-14,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
4616,2024-02-06,Widget A,Norway,5,Widgets,19.9,99.5
4617,2024-02-08,Gadget C,Norway,4,Gadgets,24.9,99.6
4618,2024-05-02,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4619,2024-03-06,Widget B,Norway,3,Widgets,29.9,89.69999999999999
4620,2024-01-31,Gadget C,Denmark,2,Gadgets,24.9,49.8
4621,2024-03-16,Gizmo D,Norway,6,Gadgets,34.9,209.39999999999998
4622,2024-03-07,Gizmo D,Denmark,4,Gadgets,34.9,139.6
4623,2024-01-08,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
4624,2024-02-20,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
4625,2024-01-28,Widget B,Norway,5,Widgets,29.9,149.5
4626,2024-02-14,Widget A,Sweden,4,Widgets,19.9,79.6
4627,2024-04-22,Gizmo D,Sweden,2,Gadgets,34.9,69.8
4628,2024-03-09,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
4629,2024-03-13,Widget B,,4,Widgets,29.9,119.6
4630,2024-02-12,Widget A,Germany,2,Widgets,19.9,39.8
4631,2024-03-13,Gadget C,Norway,1,Gadgets,24.9,24.9
4632,2024-02-02,Accessory E,Sweden,1,Accessories,9.9,9.9
4633,2024-02-19,Gadget C,Sweden,2,Gadgets,24.9,49.8
4634,2024-03-08,Widget A,Sweden,1,Widgets,19.9,19.9
4635,2024-03-07,Accessory E,Germany,3,Accessories,9.9,29.700000000000003
4636,2024-01-23,Gizmo D,Sweden,2,Gadgets,34.9,69.8
4637,2024-04-11,Widget A,,2,Widgets,19.9,39.8
4638,2024-01-30,Accessory E,UK,1,Accessories,9.9,9.9
4639,2024-05-12,Gadget C,Norway,2,Gadgets,24.9,49.8
4640,2024-03-08,Widget B,Germany,2,Widgets,29.9,59.8
4641,2024-03-06,Gadget C,Denmark,2,Gadgets,24.9,49.8
4642,2024-02-01,Gizmo D,Sweden,6,Gadgets,34.9,209.39999999999998
4643,2024-02-06,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
4644,2024-04-07,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4645,2024-04-01,Accessory E,Denmark,3,Accessories,9.9,29.700000000000003
4646,2024-02-13,Widget A,,4,Widgets,19.9,79.6
4647,2024-02-11,Gizmo D,UK,2,Gadgets,34.9,69.8
4648,2024-02-12,Gadget C,USA  ,2,Gadgets,24.9,49.8
4649,2024-03-16,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4650,2024-03-13,Widget A,UK,1,Widgets,19.9,19.9
4651,2024-02-25,Accessory E,Norway,6,Accessories,9.9,59.400000000000006
4652,2024-02-19,Widget B,Denmark,3,Widgets,29.9,89.69999999999999
4653,2024-02-13,Gadget C,,3,Gadgets,24.9,74.69999999999999
4654,2024-05-07,Gadget C,Norway,2,Gadgets,24.9,49.8
4655,2024-01-24,Gizmo D,Denmark,1,Gadgets,34.9,34.9
4656,2024-02-08,Gadget C,Germany,5,Gadgets,24.9,124.5
4657,2024-02-23,Widget B,Sweden,1,Widgets,29.9,29.9
4658,2024-01-22,Widget B,,3,Widgets,29.9,89.69999999999999
4659,2024-02-05,Accessory E,Denmark,5,Accessories,9.9,49.5
4660,2024-04-21,Gadget C,Denmark,4,Gadgets,24.9,99.6
4661,2024-03-11,,Sweden,3,Widgets,19.9,59.699999999999996
4662,2024-02-05,Accessory E,Sweden,2,Accessories,9.9,19.8
4663,2024-02-04,Gizmo D,Sweden,4,Gadgets,34.9,139.6
4664,2024-01-24,Widget A,Germany,4,Widgets,19.9,79.6
4665,2024-02-07,Accessory E,Norway,1,Accessories,9.9,9.9
4666,2024-03-01,Gizmo D,Norway,1,Gadgets,34.9,34.9
4667,2024-02-25,Widget A,Germany,2,Widgets,19.9,39.8
4668,2024-02-08,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
4669,2024-01-30,Gizmo D,Denmark,8,Gadgets,34.9,279.2
4670,2024-02-12,Gizmo D,Norway,2,Gadgets,34.9,69.8
4671,2024-02-12,Widget A,Sweden,3,Widgets,19.9,59.699999999999996
4672,2024-03-07,Widget B,UK,3,Widgets,29.9,89.69999999999999
4673,2024-02-21,Widget B,UK,2,Widgets,29.9,59.8
4674,2024-02-18,Gadget C,Germany,3,Gadgets,24.9,74.69999999999999
4675,2024-03-19,Widget A,Norway,3,Widgets,19.9,59.699999999999996
4676,2024-04-01,Widget A,Germany,1,Widgets,19.9,19.9
4677,2024-02-25,Gizmo D,Norway,1,Gadgets,34.9,34.9
4678,2024-02-25,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
4679,2024-02-14,Gadget C,Norway,3,Gadgets,24.9,74.69999999999999
4680,2024-01-31,Widget B,UK,1,Widgets,29.9,29.9
4681,2024-03-09,Widget B,Germany,4,Widgets,29.9,119.6
4682,2024-03-03,Widget B,Germany,4,Widgets,29.9,119.6
4683,2024-02-15,Accessory E,Germany,5,Accessories,9.9,49.5
4684,2024-02-21,Gizmo D,Norway,3,Gadgets,34.9,104.69999999999999
4685,2024-03-17,Widget A,Denmark,3,Widgets,19.9,59.699999999999996
4686,2024-03-23,Widget B,Germany,4,Widgets,29.9,119.6
4687,2024-01-12,Gadget C,Germany,5,Gadgets,24.9,124.5
4688,2024-02-04,Gadget C,UK,2,Gadgets,24.9,49.8
4689,2024-02-15,Gadget C,Sweden,3,Gadgets,24.9,74.69999999999999
4690,2024-01-28,Gizmo D,UK,2,Gadgets,34.9,69.8
4691,2024-02-22,Gizmo D,,7,Gadgets,34.9,244.29999999999998
4692,2024-02-05,Gadget C,Germany,2,Gadgets,24.9,49.8
4693,2024-02-23,Accessory E,,8,Accessories,9.9,79.2
4694,2024-02-05,Gizmo D,USA,3,Gadgets,34.9,104.69999999999999
4695,2024-02-06,Gizmo D,Norway,3,Gadgets,34.9,104.69999999999999
4696,2024-02-23,Accessory E,Germany,6,Accessories,9.9,59.400000000000006
4697,2024-03-11,Widget B,Germany,3,Widgets,29.9,89.69999999999999
4698,2024-03-02,Widget B,Norway,3,Widgets,29.9,89.69999999999999
4699,2024-02-15,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
4700,2024-01-18,Gizmo D,UK,4,Gadgets,34.9,139.6
4701,2024-02-06,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
4702,2024-02-04,Widget A,Norway,1,Widgets,19.9,19.9
4703,2024-03-05,Gadget C,USA,2,Gadgets,24.9,49.8
4704,2024-02-20,Widget A,Germany,3,Widgets,19.9,59.699999999999996
4705,2024-02-21,Gadget C,Sweden,4,Gadgets,24.9,99.6
4706,2024-02-01,,Germany,3,Widgets,19.9,59.699999999999996
4707,2024-03-24,Widget A,Denmark,2,Widgets,19.9,39.8
4708,2024-02-20,Widget A,UK,4,Widgets,19.9,79.6
4709,2024-01-31,Gadget C,Germany,5,Gadgets,24.9,124.5
4710,2024-02-01,Widget B,UK,1,Widgets,29.9,29.9
4711,2024-02-24,Widget A,Norway,2,Widgets,19.9,39.8
4712,2024-01-31,Widget B,Germany,2,Widgets,29.9,59.8
4713,2024-02-04,Widget A,Norway,2,Widgets,19.9,39.8
4714,2024-01-27,Accessory E,Norway,3,Accessories,9.9,29.700000000000003
4715,2024-03-05,Widget B,Germany,4,Widgets,29.9,119.6
4716,2024-01-31,Widget B,Norway,5,Widgets,29.9,149.5
4717,2024-03-31,Gizmo D,Germany,2,Gadgets,34.9,69.8
4718,2024-02-27,Gadget C,UK,2,Gadgets,24.9,49.8
4719,2024-01-27,Gizmo D,Sweden,3,Gadgets,34.9,104.69999999999999
4720,2024-03-01,Gadget C,Norway,2,Gadgets,24.9,49.8
4721,2024-03-24,Accessory E,Germany,1,Accessories,9.9,9.9
4722,2024-02-15,Widget A,USA,5,Widgets,19.9,99.5
4723,2024-03-29,Accessory E,Germany,1,Accessories,9.9,9.9
4724,2024-02-27,Gizmo D,Germany,3,Gadgets,34.9,104.69999999999999
4725,2024-02-05,Gadget C,Norway,4,Gadgets,24.9,99.6
